Camera Matrix,815.9989174053433,0.0,971.1629832582182,0.0,816.2222172576562,489.08367641780154,0.0,0.0,1.0
Distortion Coefficients,-0.0024465347326711444,-0.05840088960752891,-0.0002746884084875418,0.00024963134849122676,0.023260326511163918
Rotation Vector 1,0.43635796335096494,0.13083226177150825,1.510685087965574
Translation Vector 1,-0.6480720253528676,-2.2447757435422897,6.9487357987527965
Rotation Vector 2,0.04027007983225084,-0.09107219579056079,1.554707708066942
Translation Vector 2,4.551562827964667,-2.5846734046713857,10.570049785655664
Rotation Vector 3,0.05138308098627063,-0.05877130725888178,1.5838409982620818
Translation Vector 3,3.3222329297457254,-1.867414899257443,8.317319651166203
Rotation Vector 4,0.26334177675968495,-0.3849808542889526,1.5574439665177398
Translation Vector 4,4.267854835215693,-0.9697750959361129,7.314744509626593
Rotation Vector 5,-0.1596408330738187,-0.3581293005883165,1.6025612428111753
Translation Vector 5,7.28095842815343,-2.0811240751363087,9.668399352263528
Rotation Vector 6,0.2946455060284262,-0.37478107653267884,1.5464807322307048
Translation Vector 6,2.929785042022039,-1.7795388547874038,7.34219842013244
Rotation Vector 7,-0.6517559931054788,0.5105782783843189,1.4957536627801606
Translation Vector 7,3.6312768047241417,-1.9553946420593888,13.78508727949305
